"Número de identificação do ativo de vídeo","Identificação do vídeo universal","Identificação da Página","Nome da Página",Título,"Duração (s)","Horário de publicação","Rótulos personalizados","Comentário de dados",Data,Alcance,"Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Segundos de visualização","Média de Segundos de visualização","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Visualizações do vídeo de 3 segundos de Posts turbinados","Visualizações do vídeo de 3 segundos de Posts orgânicos","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Segundos de visualização de Recomendações","Segundos de visualização de Seguidores","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Posts turbinados","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Recomendações por no mínimo 1 minuto"
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,
1609914286752089,,606604395858804,"Mega Eletrônicos Paraguai",,65,"04/22/2026 14:39",,,04/22/2026,59,33,7,855.831,14.03,33,7,0,33,0,0,0,0,170.312,685.519,10.6445,0,15.233755555556,0,0,0,0,6,1
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/16/2026,19,8,0,125.098,6.254,8,0,0,8,0,0,0,0,63.823,61.275,5.8020909090909,0,6.8083333333333,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/17/2026,25,16,0,300.852,10.374,16,0,0,16,2,2,0,0,184.556,116.296,13.182571428571,0,7.7530666666667,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/18/2026,18,7,0,80.281,3.49,7,0,0,7,0,0,0,0,41.381,38.9,2.9557857142857,0,4.3222222222222,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/19/2026,35,14,0,372.022,11.625,14,0,0,14,1,1,0,0,165.753,206.269,11.0502,0,12.133470588235,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/20/2026,23,8,0,119.903,5.213,8,0,0,8,0,0,0,0,25.509,94.394,2.5509,0,7.2610769230769,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/21/2026,20,8,0,75.076,4.416,8,0,0,8,0,0,0,0,42.307,32.769,5.288375,0,3.641,0,0,0,0,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,04/22/2026,16,8,0,64.799,4.628,8,0,0,8,0,0,0,0,34.969,29.83,4.9955714285714,0,4.2614285714286,0,0,0,0,,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/16/2026,16,6,0,70.769,4.162,6,0,0,6,0,0,0,0,39.686,31.083,4.4095555555556,0,3.885375,0,0,0,0,,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/17/2026,21,14,1,275.686,11.986,14,1,0,14,0,0,0,0,244.898,30.788,16.326533333333,0,3.8485,0,0,0,0,,1
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/18/2026,15,6,2,287.89,23.99,6,2,0,6,0,0,0,0,266.901,20.989,29.655666666667,0,6.9963333333333,0,0,0,0,,2
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/19/2026,28,16,1,203.981,7.845,16,1,0,16,0,0,0,0,75.518,128.463,5.0345333333333,0,11.678454545455,0,0,0,0,1,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/20/2026,18,5,1,117.965,8.426,5,1,0,5,0,0,0,0,16.347,101.618,2.043375,0,16.936333333333,0,0,0,0,1,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/21/2026,19,6,0,58.387,4.491,6,0,0,6,0,0,0,0,25.434,32.953,4.239,0,4.7075714285714,0,0,0,0,,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,04/22/2026,14,5,1,159.337,12.256,5,1,0,5,0,0,0,0,69.352,89.985,8.669,0,17.997,0,0,0,0,1,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/16/2026,13,4,0,48.395,3.226,4,0,0,4,0,0,0,0,38.788,9.607,3.8788,0,1.9214,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/17/2026,17,9,0,166.318,7.919,9,0,0,9,1,1,0,0,59.268,107.05,4.939,0,11.894444444444,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/18/2026,12,5,0,70.937,5.911,5,0,0,5,0,0,0,0,66.72,4.217,7.4133333333333,0,1.4056666666667,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/19/2026,27,18,0,227.711,9.108,18,0,0,18,1,1,0,0,143.287,84.424,9.5524666666667,0,8.4424,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/20/2026,14,3,0,34.064,3.096,3,0,0,3,0,0,0,0,16.384,17.68,2.7306666666667,0,3.536,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/21/2026,16,5,0,41.327,3.443,5,0,0,5,0,0,0,0,22.065,19.262,5.51625,0,2.40775,0,0,0,0,,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,04/22/2026,12,5,0,87.747,8.774,5,0,0,5,0,0,0,0,46.296,41.451,9.2592,0,8.2902,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/16/2026,13,4,0,84.211,7.017,4,0,0,4,0,0,0,0,81.283,2.928,10.160375,0,0.732,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/17/2026,16,8,0,209.258,10.462,8,0,0,8,0,0,0,0,31.819,177.439,2.6515833333333,0,22.179875,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/18/2026,10,2,0,25.521,2.552,2,0,0,2,0,0,0,0,23.444,2.077,3.3491428571429,0,0.69233333333333,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/19/2026,24,9,0,185.097,7.403,9,0,0,9,1,1,0,0,50.468,134.629,3.3645333333333,0,13.4629,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/20/2026,8,3,0,44.084,5.51,3,0,0,3,0,0,0,0,23.563,20.521,7.8543333333333,0,4.1042,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/21/2026,13,4,0,85.803,8.58,4,0,0,4,0,0,0,0,53.584,32.219,17.861333333333,0,4.6027142857143,0,0,0,0,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,04/22/2026,11,5,0,82.499,8.249,5,0,0,5,0,0,0,0,19.385,63.114,3.877,0,12.6228,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/16/2026,12,3,0,33.258,2.375,3,0,0,3,0,0,0,0,24.441,8.817,2.4441,0,2.20425,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/17/2026,16,8,0,53.513,2.816,8,0,0,8,0,0,0,0,34.07,19.443,3.0972727272727,0,2.430375,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/18/2026,9,4,0,56.59,6.287,4,0,0,4,0,0,0,0,38.677,17.913,7.7354,0,4.47825,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/19/2026,25,12,0,210.957,8.438,12,0,0,12,1,1,0,0,156.941,54.016,10.462733333333,0,5.4016,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/20/2026,8,3,0,29.366,3.262,3,0,0,3,0,0,0,0,4.905,24.461,1.22625,0,4.8922,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/21/2026,12,5,0,104.035,9.457,5,0,0,5,0,0,0,0,55.067,48.968,13.76675,0,6.9954285714286,0,0,0,0,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,04/22/2026,10,6,0,59.335,6.592,6,0,0,6,0,0,0,0,41.101,18.234,10.27525,0,3.6468,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/16/2026,11,0,0,9.662,0.878,0,0,0,0,0,0,0,0,6.869,2.793,0.98128571428571,0,0.69825,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/17/2026,15,0,0,15.219,0.845,0,0,0,0,0,0,0,0,9.452,5.767,0.85927272727273,0,0.82385714285714,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/18/2026,7,0,0,6.531,0.816,0,0,0,0,0,0,0,0,3.634,2.897,0.7268,0,0.96566666666667,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/19/2026,23,4,0,47.062,2.046,4,0,0,4,0,0,0,0,27.525,19.537,2.1173076923077,0,1.9537,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/20/2026,8,0,0,9.422,1.177,0,0,0,0,0,0,0,0,3.97,5.452,1.3233333333333,0,1.0904,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/21/2026,12,1,0,17.199,2.149,1,0,0,1,0,0,0,0,3.783,13.416,1.8915,0,2.236,0,0,0,0,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,04/22/2026,9,1,0,28.292,3.536,1,0,0,1,0,0,0,0,2.301,25.991,0.57525,0,6.49775,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/16/2026,11,5,0,71.109,7.11,5,0,0,5,0,0,0,0,55.596,15.513,9.266,0,3.87825,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/17/2026,13,7,0,101.869,6.791,7,0,0,7,1,1,0,0,43.292,58.577,5.4115,0,8.3681428571429,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/18/2026,6,2,0,13.988,1.554,2,0,0,2,0,0,0,0,12.404,1.584,2.0673333333333,0,0.528,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/19/2026,21,8,0,98.62,4.482,8,0,0,8,0,0,0,0,60.031,38.589,4.6177692307692,0,4.2876666666667,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/20/2026,8,3,0,56.224,7.028,3,0,0,3,0,0,0,0,48.237,7.987,16.079,0,1.5974,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/21/2026,10,5,0,35.497,4.437,5,0,0,5,0,0,0,0,16.39,19.107,5.4633333333333,0,3.8214,0,0,0,0,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,04/22/2026,8,4,0,32.385,4.048,4,0,0,4,0,0,0,0,6.835,25.55,1.70875,0,6.3875,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/16/2026,9,2,0,20.484,2.926,2,0,0,2,0,0,0,0,15.278,5.206,3.8195,0,1.7353333333333,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/17/2026,12,6,0,50.649,3.617,6,0,0,6,0,0,0,0,26.081,24.568,3.7258571428571,0,3.5097142857143,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/18/2026,7,4,0,31.088,3.108,4,0,0,4,0,0,0,0,29.082,2.006,4.1545714285714,0,0.66866666666667,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/19/2026,20,9,0,77.069,4.533,9,0,0,9,0,0,0,0,47.867,29.202,4.3515454545455,0,4.867,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/20/2026,7,2,0,19.862,3.31,2,0,0,2,0,0,0,0,13.986,5.876,4.662,0,1.9586666666667,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/21/2026,9,5,0,30.214,5.035,5,0,0,5,0,0,0,0,9.479,20.735,4.7395,0,5.18375,0,0,0,0,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,04/22/2026,7,1,0,27.065,4.51,1,0,0,1,0,0,0,0,4.639,22.426,1.5463333333333,0,7.4753333333333,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/16/2026,7,2,0,13.982,2.33,2,0,0,2,0,0,0,0,10.065,3.917,3.355,0,1.3056666666667,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/17/2026,11,8,0,151.987,9.499,8,0,0,8,1,1,0,0,36.735,115.252,4.0816666666667,0,16.464571428571,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/18/2026,7,4,0,33.831,4.833,4,0,0,4,0,0,0,0,12.496,21.335,3.124,0,7.1116666666667,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/19/2026,17,8,0,113.524,7.095,8,0,0,8,0,0,0,0,87.901,25.623,7.991,0,5.1246,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/20/2026,6,3,0,36.281,6.046,3,0,0,3,0,0,0,0,1.074,35.207,0.537,0,8.80175,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/21/2026,6,4,0,31.581,4.511,4,0,0,4,0,0,0,0,3.524,28.057,1.1746666666667,0,7.01425,0,0,0,0,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,04/22/2026,5,2,0,13.71,2.742,2,0,0,2,0,0,0,0,6.934,6.776,2.3113333333333,0,3.388,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/16/2026,5,2,0,47.922,7.987,2,0,0,2,0,0,0,0,43.242,4.68,14.414,0,1.56,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/17/2026,11,5,0,171.258,14.271,5,0,0,5,0,0,0,0,92.944,78.314,13.277714285714,0,15.6628,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/18/2026,7,5,0,59.641,8.52,5,0,0,5,0,0,0,0,40.724,18.917,8.1448,0,9.4585,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/19/2026,16,9,0,222.67,13.098,9,0,0,9,0,0,0,0,168.574,54.096,14.047833333333,0,10.8192,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/20/2026,4,1,0,20.587,5.146,1,0,0,1,0,0,0,0,1.172,19.415,1.172,0,6.4716666666667,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/21/2026,7,5,0,157.168,26.194,5,0,0,5,0,0,0,0,85.639,71.529,42.8195,0,17.88225,0,0,0,0,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,04/22/2026,5,2,0,55.317,11.063,2,0,0,2,0,0,0,0,13.043,42.274,4.3476666666667,0,21.137,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/16/2026,5,1,0,12.742,1.82,1,0,0,1,0,0,0,0,3.579,9.163,0.89475,0,3.0543333333333,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/17/2026,9,3,0,29.288,2.44,3,0,0,3,0,0,0,0,13.371,15.917,1.671375,0,3.97925,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/18/2026,7,3,0,69.513,8.689,3,0,0,3,0,0,0,0,69.077,0.436,11.512833333333,0,0.218,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/19/2026,15,6,0,103.165,6.068,6,0,0,6,1,1,0,0,54.497,48.668,4.1920769230769,0,12.167,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/20/2026,4,1,0,34.922,8.73,1,0,0,1,0,0,0,0,1.18,33.742,1.18,0,11.247333333333,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/21/2026,7,2,0,25.292,3.613,2,0,0,2,0,0,0,0,8.902,16.39,2.9673333333333,0,4.0975,0,0,0,0,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,04/22/2026,4,1,0,7.872,1.968,1,0,0,1,0,0,0,0,3.385,4.487,1.1283333333333,0,4.487,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/16/2026,5,0,0,5.11,1.022,0,0,0,0,0,0,0,0,1.286,3.824,0.643,0,1.2746666666667,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/17/2026,8,3,0,68.618,6.238,3,0,0,3,0,0,0,0,50.547,18.071,7.221,0,4.51775,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/18/2026,5,1,0,11.413,1.902,1,0,0,1,0,0,0,0,11.299,0.114,2.2598,0,0.114,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/19/2026,14,2,0,44.733,4.066,2,0,0,2,0,0,0,0,15.513,29.22,2.2161428571429,0,7.305,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/20/2026,4,0,0,2.261,0.753,0,0,0,0,0,0,0,0,1.009,1.252,1.009,0,0.626,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/21/2026,7,3,0,17.088,2.848,3,0,0,3,0,0,0,0,8.294,8.794,4.147,0,2.1985,0,0,0,0,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,04/22/2026,3,0,0,3.13,1.043,0,0,0,0,0,0,0,0,2.088,1.042,1.044,0,1.042,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/16/2026,6,3,0,69.674,6.967,3,0,0,3,0,0,0,0,60.683,8.991,8.669,0,2.997,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/17/2026,8,8,0,137.226,11.435,8,0,0,8,0,0,0,0,115.226,22,14.40325,0,5.5,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/18/2026,7,3,0,77.222,6.435,3,0,0,3,0,0,0,0,76.938,0.284,6.9943636363636,0,0.284,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/19/2026,13,9,0,233.214,16.658,9,0,0,9,2,0,2,0,132.077,101.137,13.2077,0,25.28425,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/20/2026,4,4,0,50.914,5.657,4,0,0,4,0,0,0,0,47.02,3.894,6.7171428571429,0,1.947,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/21/2026,8,8,0,249.68,31.21,8,0,0,8,0,0,0,0,152.81,96.87,38.2025,0,24.2175,0,0,0,0,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,04/22/2026,3,2,0,39.407,9.851,2,0,0,2,0,0,0,0,8.784,30.623,2.928,0,30.623,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/16/2026,6,1,0,11.719,1.464,1,0,0,1,0,0,0,0,8.773,2.946,1.7546,0,0.982,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/17/2026,8,8,0,135.137,10.395,8,0,0,8,0,0,0,0,109.88,25.257,12.208888888889,0,6.31425,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/18/2026,3,1,0,13.071,2.178,1,0,0,1,0,0,0,0,12.622,0.449,2.5244,0,0.449,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/19/2026,14,4,0,70.37,5.026,4,0,0,4,0,0,0,0,21.327,49.043,2.1327,0,12.26075,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/20/2026,2,1,0,7.998,2.666,1,0,0,1,0,0,0,0,5.375,2.623,5.375,0,1.3115,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/21/2026,8,4,0,23.438,2.604,4,0,0,4,0,0,0,0,10.892,12.546,2.1784,0,3.1365,0,0,0,0,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,04/22/2026,3,2,0,10.292,3.43,2,0,0,2,0,0,0,0,5.001,5.291,2.5005,0,5.291,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/16/2026,5,3,0,20.422,4.084,3,0,0,3,0,0,0,0,6.645,13.777,3.3225,0,4.5923333333333,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/17/2026,7,5,0,36.651,3.665,5,0,0,5,0,0,0,0,28.872,7.779,4.1245714285714,0,2.593,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/18/2026,4,1,0,14.203,3.55,1,0,0,1,0,0,0,0,13.089,1.114,4.363,0,1.114,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/19/2026,11,5,0,59.096,5.372,5,0,0,5,0,0,0,0,32.936,26.16,4.7051428571429,0,6.54,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/20/2026,2,0,0,0.447,0.447,0,0,0,0,0,0,0,0,,0.447,0,0,0.447,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/21/2026,8,3,0,31.078,4.439,3,0,0,3,0,0,0,0,16.041,15.037,5.347,0,3.75925,0,0,0,0,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,04/22/2026,3,1,0,54.315,18.105,1,0,0,1,0,0,0,0,51.421,2.894,25.7105,0,2.894,0,0,0,0,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,04/16/2026,5,0,0,5.291,1.058,0,0,0,0,0,0,0,0,0.804,4.487,0.402,0,1.4956666666667,0,0,0,0,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,04/17/2026,7,0,0,14.279,1.298,0,0,0,0,0,0,0,0,7.101,7.178,1.0144285714286,0,1.7945,0,0,0,0,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,04/18/2026,3,0,0,5.265,0.752,0,0,0,0,0,0,0,0,4.759,0.506,0.79316666666667,0,0.506,0,0,0,0,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,04/19/2026,11,4,0,51.107,5.11,4,0,0,4,1,0,1,0,43.631,7.476,6.233,0,2.492,0,0,0,0,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,04/20/2026,2,0,0,1.489,0.744,0,0,0,0,0,0,0,0,,1.489,0,0,0.7445,0,0,0,0,,
