"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Toques em figurinhas","Cliques no link"
17946580494055691,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/24/2025 15:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3750742006961234316,"Story do Instagram",,Total,4501,3776,22,6,8,0,4143,1,6,
18214060546307991,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sextouuu 
E a loja tá cheia! 🥳🥳
Desejamos boas compras pra todo mundo! 💙",11,"10/24/2025 08:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3750544741529364735,"Story do Instagram",,Total,4656,3941,14,4,19,1,4270,,,
18119797855465941,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tablet Infinix XPAD 20 X1102 4G 256GB 8GB RAM 
de 11"" 8MP 5MP - Stellar Grey + Capinha U$ 170.00 - R$ 933.30 preço sujeito a alteração  Vocês sabiam que a Infinix também tem tablets?",0,"10/24/2025 03:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3750400619288004097,"Story do Instagram",,Total,4448,3767,18,1,9,2,4188,,,
18364916053080170,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 294.00 - R$ 1,614.06 preço sujeito a alteração  Celular Infinix GT 30 Pro X6873 NFC Dual SIM de 256GB 12GB RAM de 6.78"" 108+8MP 13MP + Kit GT Gaming
 (1 Ano de Garantia)",25,"10/24/2025 03:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3750399265391861856,"Story do Instagram",,Total,4338,3824,16,2,,0,4180,,,
17913880467228859,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Infinix HOT 50i X6531 Dual SIM de 256GB 4GB RAM de 6.7"" 48MP 8MP - Sleek Black (1 Ano de Garantia) U$ 83.00 - R$ 455.67 preço sujeito a alteração",19,"10/24/2025 03:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3750398764499724168,"Story do Instagram",,Total,4505,3886,20,8,4,0,4289,,,
18079485500079340,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Infinix NOTE 50 Pro X6855 Dual SIM de 256GB 8GB RAM de 6.78"" 50+8MP 32MP - Racing Edition + Carregador Wireless (1 Ano de Garantia) U$ 219.00 - R$ 1,202.31 preço sujeito a alteração 🥇",0,"10/24/2025 03:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3750398488027962415,"Story do Instagram",,Total,4653,3954,15,0,2,0,4272,,,
17898097200320986,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Infinix Smart 9 X6532 Dual SIM de 128GB 4GB RAM de 6.7"" 13MP 8MP - Metallic Black (1 Ano de Garantia) U$ 64.90 - R$ 356.30 preço sujeito a alteração",23,"10/24/2025 03:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3750398128995510913,"Story do Instagram",,Total,4684,4032,19,8,4,0,4414,1,,
18100365439671387,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sextouuu! 📱🔥 
Telefones com o melhor custo-benefício nos próximos storys!",11,"10/24/2025 03:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3750397564761002528,"Story do Instagram",,Total,5002,4315,28,0,12,1,4322,,,
18375610627148554,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/23/2025 11:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3749903628648912845,"Story do Instagram",,Total,4065,3274,20,13,17,3,3764,,,
18068436584459083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/23/2025 08:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3749819848735168537,"Story do Instagram",,Total,3455,3154,17,0,6,1,3317,,4,
17949551316045147,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/23/2025 08:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3749819743214867874,"Story do Instagram",,Total,3486,3208,14,2,3,0,3361,1,4,
18167825941334424,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/23/2025 08:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3749819677825647906,"Story do Instagram",,Total,3784,3278,14,2,1,0,3569,1,2,
18162457066380433,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Audisat X5 Pro com Bluetooth U$ 10.90 - R$ 59.84 preço sujeito a alteração • Com Bluetooth une estilo e tecnologia para o seu dia a dia. 
• Com tela touch de 1.83"", monitora frequência cardíaca, oxigenação, sono e até 20 esportes. 
• Receba notificações inteligentes de chamadas e aplicativos, controle músicas e câmera, além de funções como pedômetro, calorias e estresse. 
• Sua bateria de 260 mAh garante ótimo desempenho.",0,"10/23/2025 06:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3749764897891800871,"Story do Instagram",,Total,4013,3386,17,12,8,2,3787,1,,
17842938102600300,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10 20 watts P.M.P.O com Bluetooth U$ 15.90- R$ 87.45 preço sujeito a alteração • Potência de 10W RMS com som nítido e envolvente (80Hz - 15kHz). 
• Com Bluetooth 6.0, conecta-se facilmente em até 10 metros. 
• Possui controles integrados, alça para transporte e LEDs que destacam o design moderno. 
• Sua bateria de 1.200 mAh oferece até 4 horas de reprodução, recarregável em apenas 2 horas.",0,"10/23/2025 06:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3749763383865490413,"Story do Instagram",,Total,3822,3423,13,1,5,0,3701,1,,
18534875536035042,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X5 Play 10 watts P.M.P.O com Bluetooth  U$ 8.90 - R$ 48.95 preço sujeito a alteração • O Speaker Audisat X5 Play oferece 5W de potência nominal com som claro e envolvente. 
• Equipado com Bluetooth 6.0 e alcance de até 10 metros, garante conectividade estável. 
• Possui Tecnologia TWS para emparelhar outra caixa e aumentar o som, controles integrados e alça para transporte. 
• Com bateria de 1.200 mAh, proporciona até 4 horas de música e recarga rápida em 2 horas via USB-C. .",0,"10/23/2025 06:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3749762301827347200,"Story do Instagram",,Total,3944,3461,12,0,,0,3845,,,
17975189012945460,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X5 Power 10 watts P.M.P.O com Bluetooth U$ 9.90 - R$ 54.45 preço sujeito a alteração • Um som potente de 5W RMS em um design compacto e moderno. 
• Com Bluetooth 6.0, garante uma conexão estável e rápida, além da tecnologia TWS, que permite conectar outro alto-falante e dobrar a potência sonora. 
• Sua bateria de 1.200 mAh oferece até 20 horas de reprodução, ideal para festas, viagens e momentos de lazer. 
• Inclui controles integrados e alça para transporte.",0,"10/23/2025 06:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3749761019074915903,"Story do Instagram",,Total,4166,3557,11,1,3,0,4047,,,
17939243265083390,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Audisat X1 Pro com ENC U$ 4.99 - R$ 27.45  preço sujeito a alteração • Conexão Bluetooth 5.4, alcance de até 10 m e Environmental Noise Cancelling (ENC) para áudio e chamadas com clareza. 
• Com controle tátil integrado e suporta comandos de voz, além de display LED que exibe o nível da bateria, oferece praticidade 
• Bateria com até 5 h de uso contínuo e recarga rápida por USB-C. Um parceiro perfeito para o seu dia a dia.",0,"10/23/2025 06:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3749759109190228829,"Story do Instagram",,Total,4257,3668,21,5,7,6,4014,1,,
18080321759512254,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"10/23/2025 06:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3749749110858674501,"Story do Instagram",,Total,4293,3793,20,5,4,0,4017,,,
18044373749669426,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Adaptador Streaming Wireless Automotivo Audisat X Carplay CA400 USB HDMI para iOS Android U$ 45.00 - R$ 247.50 preço sujeito a alteração • transforma a interface do seu veículo com acesso inteligente ao Android Auto, Apple CarPlay e plataformas de streaming como YouTube e Netflix
• Equipado com processador Allwinner H618 Quad-Core de 1.5 GHz e sistema baseado em Android, garante desempenho fluido. Conexão USB-C, Wi-Fi dual band e Bluetooth integrados
• Compatível com veículos que possuem CarPlay via USB.",26,"10/23/2025 06:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3749744844018379151,"Story do Instagram",,Total,4501,3940,18,10,2,2,4191,1,,
18078373295088384,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Você estava procurando por CarPlay?",15,"10/23/2025 05:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3749740773010161035,"Story do Instagram",,Total,4785,4075,39,1,11,4,4248,1,,
18071479169260987,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"10/23/2025 03:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3749676641086991901,"Story do Instagram",,Total,5290,4349,30,4,22,4,4866,1,26,
18082145558010915,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular realme C71 RMX5303 Dual SIM de 128GB 4GB RAM de 6.67"" 50MP 5MP - Forest Owl (Anatel) U$ 106.00 - R$ 584.06
 preço sujeito a alteração",22,"10/22/2025 05:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3749006749022910504,"Story do Instagram",,Total,4438,3696,20,9,37,4,4310,1,,
18084615439986306,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular realme C75x RMX5020 NFC Dual SIM de 128GB 6GB RAM de 6.67"" 50MP 5MP - Oceanic Blue (Anatel) U$ 115.00 - R$ 633.65 preço sujeito a alteração",23,"10/22/2025 05:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3749005371730914033,"Story do Instagram",,Total,4554,3834,16,7,7,1,4439,2,,
18161777935375876,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular realme Note 60 RMX3933 Dual SIM de 128GB 6GB RAM de 6.74"" 32MP 5MP - Preto U$ 77.75 - R$ 428.40 preço sujeito a alteração",23,"10/22/2025 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3749000738149048062,"Story do Instagram",,Total,4677,3880,17,16,2,0,4577,,,
18128512618436677,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular realme C63 RMX3939 Dual SIM de 256GB 8GB RAM de 6.74"" 50MP 8MP - Azul U$ 112.00 - R$ 617.12 preço sujeito a alteração",21,"10/22/2025 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3748999289017021421,"Story do Instagram",,Total,4917,3975,17,11,5,1,4768,,,
17928884673136501,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 152.00 - R$ 837.52 Celular realme C71 5G RMX3943 NFC Dual SIM de 256GB 8GB RAM de 6.67"" 50MP 8MP - Carbon Black (Anatel) preço sujeito a alteração",24,"10/22/2025 05:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3748993742620398581,"Story do Instagram",,Total,5078,4165,19,10,10,5,4803,3,,
18331314025234776,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celulares Realme que você vai amar 💛",0,"10/22/2025 04:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3748970223807601809,"Story do Instagram",,Total,5383,4469,23,0,10,4,5001,,,
18092847376662083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,18,"10/21/2025 11:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3748460275461878418,"Story do Instagram",,Total,4697,3827,17,11,15,3,4448,,26,
17897650692311745,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,18,"10/08/2025 12:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3739061748600220628,"Story do Instagram",,Total,4376,3745,20,21,4,0,3919,1,26,
18552357208035953,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Power Bank Xiaomi 20.000 mAh U$ 22.00 - R$ 120.34 Valores sujeitos a alterações",9,"10/08/2025 10:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3739013597990337284,"Story do Instagram",,Total,4417,3660,21,6,3,2,3862,,,
17921952954172410,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,15,"10/21/2025 11:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3748460117990929332,"Story do Instagram",,Total,4858,4039,12,3,1,0,4568,,6,
17954439704889217,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"10/21/2025 11:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3748459951426737607,"Story do Instagram",,Total,4923,4165,15,12,1,0,4495,,27,
18071843945197013,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,18,"10/21/2025 11:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3748459848313994654,"Story do Instagram",,Total,5147,4399,15,9,6,1,4715,,21,
17971340219951289,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Olá! A Mega Eletrônicos está localizada em Ciudad del Este, Paraguai, a 350 metros da fronteira com Foz do Iguaçu. Te esperamos ❤️",0,"10/21/2025 06:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3748298292515158078,"Story do Instagram",,Total,6416,5303,12,1,25,3,5918,1,,
17859839778458297,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Não fazemos envios para o Brasil nem para outros países ⚠️ ‼️",0,"10/21/2025 06:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3748297137848419048,"Story do Instagram",,Total,6571,5466,15,1,13,0,6280,,,
18292478350259865,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Aceitamos sim!
Você pode parcelar em até 10 vezes. 🔥",0,"10/21/2025 06:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3748296014035016286,"Story do Instagram",,Total,6682,5605,16,1,4,6,6129,1,,
18061679324412037,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sim! Vai ter 😍",0,"10/21/2025 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3748289085304828213,"Story do Instagram",,Total,6881,5757,18,1,7,0,6491,,,89
18000130328821279,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Contamos com mais de 30 marcas coreanas em nossa loja Entre elas você vai encontrar Abib, Acwell, Anua, Aplb, Arencia, Banila Co, Beauty of Joseon, Biodance, Elizavecca, Ksecret Seoul, Laneige, Mary & May, Medicube, Missha, Mixsoon, Purito Seoul, Skin1004, Skinfood, Some By Mi, Stella Dustin, Tirtir, Tocobo, VT Cosmetics. Entre outros",0,"10/21/2025 05:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3748287830805041187,"Story do Instagram",,Total,6970,5991,20,3,9,0,6509,,,32
18137375281458181,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","⁉️ 🙋🏽‍♀️ Hoje responderemos às suas perguntas de ontem",0,"10/21/2025 05:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3748270616660254703,"Story do Instagram",,Total,7437,6495,29,2,24,2,6761,,,
18130713334467060,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","• sistema de 12 ciclones e 3 níveis de sucção 
• atingindo até 150 aW 
• Com potência de 460W, pode ser usado como aspirador vertical ou portátil 
• A bateria de longa duração garante até 60 minutos de autonomia
• Possui coletor de 600 ml, LED indicador e alimentação via entrada DC O Xiaomi Vacuum Cleaner G20",12,"10/20/2025 09:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3747662180813477807,"Story do Instagram",,Total,5102,4210,24,15,17,2,4476,,,
17945757264027046,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Aspirador Portátil Xiaomi Vacuum Cleaner G20 U$ 145.00 - R$ 797.50 preço sujeito a alteração",0,"10/20/2025 08:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3747659250706254364,"Story do Instagram",,Total,5111,4276,20,18,4,0,4779,,,
18082415233818195,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO M7 NFC Dual SIM de 128GB 6GB RAM de 6.9"" 50MP 8MP - Preto (Global) U$ 114.00 - R$ 627.00
 preço sujeito a alteração",32,"10/20/2025 08:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3747655856130198267,"Story do Instagram",,Total,4909,4256,20,10,7,1,4736,1,,
18529525864054184,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Carregador Wireless Xiaomi Mi Charging Stand WPC02ZM 20 watts para Smartphones - Preto U$ 16.00 - R$ 88.00 preço sujeito a alteração",22,"10/20/2025 08:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3747653685191983999,"Story do Instagram",,Total,4811,4271,20,4,2,0,4634,,,
18104202313618977,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Xiaomi Redmi Buds 6 Active M2344E1 com NC - Azul U$ 12.75 - R$ 70.13 preço sujeito a alteração",18,"10/20/2025 08:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3747652405987973527,"Story do Instagram",,Total,5053,4346,23,14,2,0,4833,,,
18062471156141929,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Escova de Dentes Elétrica Xiaomi Electric Toothbrush T302 MES608 - Dark Blue U$ 25.00 - R$ 137.50 preço sujeito a alteração",24,"10/20/2025 08:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3747651189849551414,"Story do Instagram",,Total,5188,4414,25,12,1,0,4970,,,
18093360055863767,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Xiaomi Watch S4 41mm M2502W1 com GPS Bluetooth - Milanese Strap U$ 165.00 - R$ 907.50 preço sujeito a alteração",28,"10/20/2025 08:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3747648964662252796,"Story do Instagram",,Total,5194,4516,21,6,6,0,4918,2,,
